track_id,youtube_id,source,format,v1_1_status
3dc183cb4dbfc984,BGQDBDolhk4,sonics_real,flac,train_partition_or_unrecoverable
8c6a95bb2477f52f,oscl88YJXJ0,sonics_real,flac,train_partition_or_unrecoverable
ecc587ccd3c2edcb,5QUwjfRklGA,sonics_real,flac,train_partition_or_unrecoverable
4ec815f6913da7f9,2fEnuda2Z5c,sonics_real,flac,train_partition_or_unrecoverable
f746d862cb9e89f1,-PNIeRbC4Dg,sonics_real,flac,train_partition_or_unrecoverable
b7e912287d0870a2,p2cfnam8Xa0,sonics_real,flac,train_partition_or_unrecoverable
dc42fa26d26d9712,VuBbewxdoWI,sonics_real,flac,train_partition_or_unrecoverable
64771813c9786a90,n9DmdAwUbxc,sonics_real,flac,train_partition_or_unrecoverable
39492889cace6c3b,cAz8jirQNWY,sonics_real,flac,train_partition_or_unrecoverable
99184b64401657b0,vCrydKKyLvU,sonics_real,flac,train_partition_or_unrecoverable
92e520a5b434b490,NeIN_hO641U,sonics_real,flac,train_partition_or_unrecoverable
8e4ce85700d9b53a,YQ1LI-NTa2s,sonics_real,flac,train_partition_or_unrecoverable
3491a389660fb50b,p6HAVF_Yb9M,sonics_real,flac,train_partition_or_unrecoverable
82da9a9608f4b995,SAlSacOtIN8,sonics_real,flac,train_partition_or_unrecoverable
de880775eeded208,ff0QTD5cwZ8,sonics_real,flac,train_partition_or_unrecoverable
f3e07c5255fbacdc,zBJgKYtkCVs,sonics_real,flac,train_partition_or_unrecoverable
5c6c7d51c0518032,OSvQGCbJcns,sonics_real,flac,train_partition_or_unrecoverable
f5aa276d00c19b10,RjeFDNcno14,sonics_real,flac,train_partition_or_unrecoverable
f22e6becbc8cc418,NxYqWoW97Bo,sonics_real,flac,train_partition_or_unrecoverable
7e564259a6928e1d,S2pEwc_qQ7E,sonics_real,flac,train_partition_or_unrecoverable
9a83621605798530,3Ng_CT8OQUE,sonics_real,flac,train_partition_or_unrecoverable
c3ca970e4bc6083e,AMnA_HeYfMg,sonics_real,flac,train_partition_or_unrecoverable
2111669f06ec0052,u1u07VAcBAw,sonics_real,flac,train_partition_or_unrecoverable
5ab0834226343394,VK0P5ppJZzI,sonics_real,flac,train_partition_or_unrecoverable
1c5b1899a2770c0f,AGboX4sztq4,sonics_real,flac,train_partition_or_unrecoverable
2b97cabf3ac61227,fvWG3bPJTkU,sonics_real,flac,train_partition_or_unrecoverable
6bbc9421d76cffaf,DrAaCWW0JEg,sonics_real,flac,train_partition_or_unrecoverable
91b54a9dd6fb3f24,-NlT-ELVWk0,sonics_real,flac,train_partition_or_unrecoverable
cc082776a9caf9bc,chXFaqZdLfs,sonics_real,flac,train_partition_or_unrecoverable
9cc3044dc16b8689,Xr2phSxlCb4,sonics_real,flac,train_partition_or_unrecoverable
3c5fa5b06583fb1e,7KG-vUGNUFI,sonics_real,flac,train_partition_or_unrecoverable
ae4d2b745e80f61f,kYcyEElRLJ0,sonics_real,flac,train_partition_or_unrecoverable
f67c5f6663e65aac,gpYP3moU544,sonics_real,flac,train_partition_or_unrecoverable
877548d79bd7e31d,pjunTdRbWjo,sonics_real,flac,train_partition_or_unrecoverable
44c027e5d17a54b7,QivU2w0mOes,sonics_real,flac,train_partition_or_unrecoverable
15aa007847d5d6d7,HuVenfL6_y0,sonics_real,flac,train_partition_or_unrecoverable
d2991474d681300f,dcNCIewWhBs,sonics_real,flac,train_partition_or_unrecoverable
6ded77081a9805ba,_8iRQuAoLAs,sonics_real,flac,train_partition_or_unrecoverable
fc83534811138af9,EKtlaJxPqTo,sonics_real,flac,train_partition_or_unrecoverable
9a2864aa4222a2ca,hgahgpDrIQQ,sonics_real,flac,train_partition_or_unrecoverable
ae85c0951cc7b298,Noif7I5luQ4,sonics_real,flac,train_partition_or_unrecoverable
d9ea8e57323cbd5c,kyBnR_fgW9o,sonics_real,flac,train_partition_or_unrecoverable
f496e7a9fa6ed4e2,Nl_ommKiBLc,sonics_real,flac,train_partition_or_unrecoverable
82eea5efcc674104,6knXbI6gFQw,sonics_real,flac,train_partition_or_unrecoverable
38251f8be7070911,rUZhgXl12DU,sonics_real,flac,train_partition_or_unrecoverable
2d635bf151adbe9d,znIGQ6GDdME,sonics_real,flac,train_partition_or_unrecoverable
abc7de9e5f139279,edVNQbMnVN4,sonics_real,flac,train_partition_or_unrecoverable
a1a153404b623d86,c-vEvotnyIg,sonics_real,flac,train_partition_or_unrecoverable
8e377d5b93ea8f94,BMRqfVgXQAo,sonics_real,flac,train_partition_or_unrecoverable
186e0103adfda2cd,iW0uYfq3VLU,sonics_real,flac,train_partition_or_unrecoverable
81192b253a8fb6ef,ngdJOMFzXIk,sonics_real,flac,train_partition_or_unrecoverable
74af60d2ac4d4a3a,PN3_4Lk7eJE,sonics_real,flac,train_partition_or_unrecoverable
c0e84eb2d1caaf33,ptG4MMjva-8,sonics_real,flac,train_partition_or_unrecoverable
bcba9c55bfdbb9fd,lWvussDc-hQ,sonics_real,flac,train_partition_or_unrecoverable
2edc838e4d347de5,H9Qg8DJp3Hg,sonics_real,flac,train_partition_or_unrecoverable
2f10f2628ed9954e,ywExwsrlYjY,sonics_real,flac,train_partition_or_unrecoverable
e506d869e0be9b6f,nb8CnIo_-_A,sonics_real,flac,train_partition_or_unrecoverable
d4f5112d7d09817f,yxo2gLWAvi0,sonics_real,flac,train_partition_or_unrecoverable
d13651caefe522a1,MIuJVYNvC-s,sonics_real,flac,train_partition_or_unrecoverable
2661c92539e5c943,KMM2whiwinQ,sonics_real,flac,train_partition_or_unrecoverable
724f40365cc22a2f,TF2SUpMHSPI,sonics_real,flac,train_partition_or_unrecoverable
2839b84587d3d975,lPWY34MXaKM,sonics_real,flac,train_partition_or_unrecoverable
c194c242ea76b9e0,0Hpo0Ug58Uk,sonics_real,flac,train_partition_or_unrecoverable
11c2d596b3148db7,kc6pjZMeOSw,sonics_real,flac,train_partition_or_unrecoverable
af0362d39ab7bbb9,5bI22jAW3Xc,sonics_real,flac,train_partition_or_unrecoverable
883ba6d910f07be2,Mspth_ex-pU,sonics_real,flac,train_partition_or_unrecoverable
3a8e2f76e67ed222,CjXBMH3ERaQ,sonics_real,flac,train_partition_or_unrecoverable
7ff8b5ca724e4ed0,Lhfl8B921qM,sonics_real,flac,train_partition_or_unrecoverable
2d58d7c94e153d45,CpZKB2bAkKM,sonics_real,flac,train_partition_or_unrecoverable
7e56840759cabf6e,z3ju_IFmsCc,sonics_real,flac,train_partition_or_unrecoverable
12858b23142c6209,PM2p3SoRmpA,sonics_real,flac,train_partition_or_unrecoverable
91e25c1bb438f36c,RRINHJA-xDM,sonics_real,flac,train_partition_or_unrecoverable
d11def19b1728f47,Ksod3pV1PmM,sonics_real,flac,train_partition_or_unrecoverable
425d3c7a0c889302,FyHfn9px0Ak,sonics_real,flac,train_partition_or_unrecoverable
9f8b3a634e8dd8f6,fxzLsgQhvMo,sonics_real,flac,train_partition_or_unrecoverable
851f5d37f590fd0c,GUU0qoMp8BQ,sonics_real,flac,train_partition_or_unrecoverable
c0f536c9a9a94f0a,T37QFDQak9M,sonics_real,flac,train_partition_or_unrecoverable
987c17ac589fb747,oDBRr2MUJU0,sonics_real,flac,train_partition_or_unrecoverable
0c3c9673ef23d193,g_YvxrBhqEs,sonics_real,flac,train_partition_or_unrecoverable
ec00d2070ed45fa8,6F76JslnhBo,sonics_real,flac,train_partition_or_unrecoverable
241b805b3029c9bf,7wtBtXTGJQk,sonics_real,flac,train_partition_or_unrecoverable
909e6797c7dda523,yjPptRC1dNY,sonics_real,flac,train_partition_or_unrecoverable
0c242eec9f365dfd,dnxCxHLAqn8,sonics_real,flac,train_partition_or_unrecoverable
e4cc4db3caeaf630,UzuP51OLhM8,sonics_real,flac,train_partition_or_unrecoverable
0c86e0d823d46e64,MBnQTihyavY,sonics_real,flac,train_partition_or_unrecoverable
350a6e3547241472,vOa5_lz_xQQ,sonics_real,flac,train_partition_or_unrecoverable
9119e3ee7c0bd985,VjmlUlVxxVs,sonics_real,flac,train_partition_or_unrecoverable
dd6fdb8b1a8d95a5,LQ6FENd4gG4,sonics_real,flac,train_partition_or_unrecoverable
a5ab5687810d639b,F6HPF7c-_LE,sonics_real,flac,train_partition_or_unrecoverable
727ef3937d31bed2,Abrw8SVHiRY,sonics_real,flac,train_partition_or_unrecoverable
303ba189762cc259,-1eoGz0v1oA,sonics_real,flac,train_partition_or_unrecoverable
20cb41779f43f4d6,-2wfIlIadjQ,sonics_real,flac,train_partition_or_unrecoverable
e87eb0b7cfbd47e7,QZI6OQHMXPQ,sonics_real,flac,train_partition_or_unrecoverable
6e75796fafe0a9fe,Nyau9yrnobY,sonics_real,flac,train_partition_or_unrecoverable
1124417925cd8e05,TnRZhLRv6eM,sonics_real,flac,train_partition_or_unrecoverable
8c67680d525820b0,cXSHxWJnjHI,sonics_real,flac,train_partition_or_unrecoverable
ffc991a4349cea29,0fgr9Ct1BT0,sonics_real,flac,train_partition_or_unrecoverable
7958f7f0dc069f4f,e5sAW534lNA,sonics_real,flac,train_partition_or_unrecoverable
c09aefb4ab669605,w7t_vzzD9aI,sonics_real,flac,train_partition_or_unrecoverable
ed59f6579e657365,_IvLX0mhyXc,sonics_real,flac,train_partition_or_unrecoverable
34c8c95965362072,4DtjeOq2PQU,sonics_real,flac,train_partition_or_unrecoverable
e5f9be191a431b5a,Kpnyaaa0-ds,sonics_real,flac,train_partition_or_unrecoverable
9d6b2710cc325dda,6QaFK_GvO_s,sonics_real,flac,train_partition_or_unrecoverable
89bb5ce384c77455,TBlqSJzBiYg,sonics_real,flac,train_partition_or_unrecoverable
0fa4ceb585037e40,NaIqgQqOUiA,sonics_real,flac,train_partition_or_unrecoverable
35e8248bd88ec792,Pu0dIzL9e5o,sonics_real,flac,train_partition_or_unrecoverable
1188091df772c225,niitmBUZ0FI,sonics_real,flac,train_partition_or_unrecoverable
afdd2782f549e359,YE6l-_g814I,sonics_real,flac,train_partition_or_unrecoverable
d0e7cafa0fc88b8e,PKgf5QQDNLE,sonics_real,flac,train_partition_or_unrecoverable
37aa66f95a5d1317,N63W1dM8gmU,sonics_real,flac,train_partition_or_unrecoverable
8007ad426ad16d40,KJH82SPhiZM,sonics_real,flac,train_partition_or_unrecoverable
5a91da02e8ea8844,iaEmQJG2HHU,sonics_real,flac,train_partition_or_unrecoverable
a335311eac02597d,yQXA4UNHZ0Y,sonics_real,flac,train_partition_or_unrecoverable
0a1fdaf32aa43a47,ngPBQvVuxlw,sonics_real,flac,train_partition_or_unrecoverable
41ae33657fa2cd34,g1Gw3EYHEzY,sonics_real,flac,train_partition_or_unrecoverable
73c32e90b89c9244,yxMgHxJQMwQ,sonics_real,flac,train_partition_or_unrecoverable
b3746e373f497e4f,WQ0gg7V8Bb0,sonics_real,flac,train_partition_or_unrecoverable
278e30ea9d55fea3,laI2me08ypI,sonics_real,flac,train_partition_or_unrecoverable
d695d58ff5ecb98e,ScC_pi3PJ9k,sonics_real,flac,train_partition_or_unrecoverable
5e073136df80cb46,JGhLvoN9VPA,sonics_real,flac,train_partition_or_unrecoverable
117a9ccca1aafbe1,8Bc7RF1JDpE,sonics_real,flac,train_partition_or_unrecoverable
72235f894149e8de,87LA7Jtctqo,sonics_real,flac,train_partition_or_unrecoverable
5152f69937905d78,alomQdFWaCw,sonics_real,flac,train_partition_or_unrecoverable
212ac08348c04aee,olSnMJS_ojs,sonics_real,flac,train_partition_or_unrecoverable
c5d1068363f42d6d,1BdTRe8bEYQ,sonics_real,flac,train_partition_or_unrecoverable
45c82ed39199b7d9,NPn8OoOWPEs,sonics_real,flac,train_partition_or_unrecoverable
c221eb1cdca06b21,_Q4EXALir3c,sonics_real,flac,train_partition_or_unrecoverable
12695698066948ad,qniEbNzBT20,sonics_real,flac,train_partition_or_unrecoverable
c376f4fff2fabc02,mJ8AaxJswgM,sonics_real,flac,train_partition_or_unrecoverable
8ad0addfe0e5c553,jjyONEHEOgc,sonics_real,flac,train_partition_or_unrecoverable
1408c59dea4ad647,mTVerAmEZPA,sonics_real,flac,train_partition_or_unrecoverable
63ce7fe7b5ce5dbd,8DMV0mcvsKc,sonics_real,flac,train_partition_or_unrecoverable
ebd0605328382a41,v_ckNqK4kYc,sonics_real,flac,train_partition_or_unrecoverable
6570515a48840718,6xWi69pxjhY,sonics_real,flac,train_partition_or_unrecoverable
1cf124f77e76d9b8,2QDEF6s4iOw,sonics_real,flac,train_partition_or_unrecoverable
6190552b8180fa37,iDo4tqzmVoA,sonics_real,flac,train_partition_or_unrecoverable
9ae345ca55056e2a,ayOu4WdLxuI,sonics_real,flac,train_partition_or_unrecoverable
838ba6e843a028bc,Qh8jiV2v7CE,sonics_real,flac,train_partition_or_unrecoverable
3ba9d10f15481f97,6UPhbh23Lwk,sonics_real,flac,train_partition_or_unrecoverable
e4b055666c3ffaf2,kCjh69Kb_cU,sonics_real,flac,train_partition_or_unrecoverable
36fcdb038a7acae4,NZmJoo5-MQo,sonics_real,flac,train_partition_or_unrecoverable
fb7b5c0fb3867b59,5C5JFDEGj8A,mom_real,mp3,test_ok
615f0f29e190e262,20pAJPNaAyw,mom_real,mp3,test_ok
317ec25d6556417e,Z_VVJNCQmho,mom_real,mp3,test_ok
2100490987428651,57F_JVBkyks,mom_real,mp3,test_ok
25e885db7079e6bc,nny_XP0w5zk,mom_real,mp3,test_ok
29ee475ebd112d1c,Tnz0hp8JyP8,mom_real,mp3,test_ok
0f6eb61789948ca5,MdBu21i9aEE,mom_real,mp3,test_ok
9c80920482dc1c19,L90G1rGG7KI,mom_real,mp3,test_ok
e928196741d603ca,JslMRtZM2IM,mom_real,mp3,test_ok
865dec0d22627367,XdedNLRFlr8,mom_real,mp3,test_ok
5c22aad72d1b2491,d1mefiqjW2c,mom_real,mp3,purged_train_overlap
455f36d286c68763,_g08VVrJdtc,mom_real,mp3,test_ok
66bb0ae1a64d5340,DJnGYTY5qJs,mom_real,mp3,test_ok
48b6185a93e96aab,SYls3ObT75Q,mom_real,mp3,test_ok
097c44b589dd60b0,YvbOWR-Zvdg,mom_real,mp3,test_ok
285282dd2b8b21cc,2tyFQY0YbAA,mom_real,mp3,test_ok
82e722de5eb968b1,Wm2yjOGh8Jk,mom_real,mp3,test_ok
c098695d8cdcffef,7rrG-uONREE,mom_real,mp3,test_ok
d2dc1ba6b9ae4f15,M_5ysvE_GiE,mom_real,mp3,test_ok
931d382441e6c688,DRQHp7NvdRI,mom_real,mp3,test_ok
c9eb2d86d7960df2,AjicUeO-Pwk,mom_real,mp3,test_ok
a552e96fd848365e,-QUXSukXQpo,mom_real,mp3,purged_train_overlap
90cd266258079c60,50nOc-9qdpw,mom_real,mp3,test_ok
afe6ad2cfe46657f,V-PxJFoohtc,mom_real,mp3,test_ok
51ea2ce1ba6b01a2,fTv7-GpMirE,mom_real,mp3,test_ok
9c95a3e692f97ffa,2TiDTE1UyM0,mom_real,mp3,test_ok
9ffb82001fecbb33,4tFRf8vtkRk,mom_real,mp3,test_ok
b5b2145bf16ae209,hccFyNg4-Xs,mom_real,mp3,test_ok
68b138b52480f91a,oPa6e3309gU,mom_real,mp3,test_ok
914016557a3854bd,oNAh-0SN5Ws,mom_real,mp3,test_ok
96a44cc9ead92ec2,-JXiX-yfkzQ,mom_real,mp3,purged_train_overlap
efe0fbea0410fdd5,433S3tuuB94,mom_real,mp3,test_ok
0b044da13e62e42b,XXF_QqhfvLY,mom_real,mp3,test_ok
f044fb04c074e346,Yk8jV7r6VMk,mom_real,mp3,test_ok
e505ffa26950de58,GJ0XNDaFXg8,mom_real,mp3,test_ok
0c2f41ceefacf200,dQmGtGlwF3g,mom_real,mp3,test_ok
c727082216de3a52,mZ1O4hkI86U,mom_real,mp3,test_ok
f923149f6fdd4c5c,peLvrqBzVLA,mom_real,mp3,test_ok
5c251a2f6ec5086a,GpmqNqscLbE,mom_real,mp3,test_ok
1fd6118ca7887f5e,M5hc-LUd5Lw,mom_real,mp3,test_ok
4285844d07e9a62b,8HfmxpbVSuk,mom_real,mp3,test_ok
ef3da7930f693c5c,9vmuXEmeK0w,mom_real,mp3,test_ok
f25d6512b9ef8a24,eR3ryehuiwg,mom_real,mp3,test_ok
8b241434fe157c11,GhsO1l8AsEQ,mom_real,mp3,test_ok
5cb879c73b51dc59,SLbOucSlX7M,mom_real,mp3,test_ok
05997e7275fa789a,KDlsH8MbDbs,mom_real,mp3,test_ok
cffdfc76348357b6,1WU70jQuZiE,mom_real,mp3,test_ok
6172b6cf8351fa0e,FjFzSfN6W6w,mom_real,mp3,test_ok
588f07f473793521,08D83ck8HYY,mom_real,mp3,purged_train_overlap
2a88695f4f2c3f85,fHeQemJJQII,mom_real,mp3,purged_train_overlap
64df8a8c5971fb67,TO-_3tck2tg,mom_real,mp3,test_ok
2d2b845668262af1,G8EYHgA_qsk,mom_real,mp3,purged_train_overlap
ed9ae7624dbfdf87,HbrYzRzkUvw,mom_real,mp3,test_ok
23521255b3fb06f5,e3yZ9OVjzbE,mom_real,mp3,test_ok
64cce8c1839e3d41,VddKd73aNCI,mom_real,mp3,test_ok
643e95e1ca992087,2JPU-UmJbo0,mom_real,mp3,test_ok
115caac649672311,IAoFcJvEikY,mom_real,mp3,test_ok
f0d13622494c362f,LIWAC0Dw6JE,mom_real,mp3,test_ok
9ea6fc20a127da1f,jID98U3D-PU,mom_real,mp3,test_ok
7f90f9a5240e56bc,nH96Y6MqD90,mom_real,mp3,test_ok
a3b67fc18d86605a,TeIZa-Vjsp0,mom_real,mp3,test_ok
4298bb9717a5e583,nvVcN9TjXNE,mom_real,mp3,test_ok
08b155977e20ebaa,qGpfGA36vi4,mom_real,mp3,test_ok
1e6a885bbd129935,Vzu0p_sErkk,mom_real,mp3,test_ok
1e8606518f33a42b,qTuNAORHPPQ,mom_real,mp3,test_ok
f255810bdfa91762,11q4lw9oCc4,mom_real,mp3,purged_train_overlap
d57acfd5dc4f4ae2,YUFs_1vKYlY,mom_real,mp3,test_ok
a0b0482925f97307,GoLJJRIWCLU,mom_real,mp3,test_ok
80397ccd9df50fc6,mH7XhHEb-ck,mom_real,mp3,test_ok
1fb36e41fd0b7591,ZjF-9D8GF_c,mom_real,mp3,test_ok
6ebf23240077d18a,RXUkmXE4SBI,mom_real,mp3,test_ok
cc7e57946f1e4019,pk3ucygWLF0,mom_real,mp3,test_ok
f7884d366da1bd08,XLVclRhboSQ,mom_real,mp3,test_ok
fbc0eefec285cc7d,fYnJZh5ZHIA,mom_real,mp3,test_ok
d0a9e5045b7b12ac,qFZ_mDAZotA,mom_real,mp3,test_ok
e53e28c59c3d0618,2XiOqQNpY54,mom_real,mp3,test_ok
04b05e72ba95c7d6,YXUq5f8f5fc,mom_real,mp3,test_ok
59029f9f5df4cf60,pZR3-H8xq5w,mom_real,mp3,test_ok
0f61512b2fc73795,eo60cLKZk9s,mom_real,mp3,test_ok
601bf0c3c31e8d22,Rfj2SUnhYCk,mom_real,mp3,test_ok
310774cc3ee1cb2f,9CpP2W0T-nM,mom_real,mp3,test_ok
c989c1efa53232d7,JgpmFp2DViA,mom_real,mp3,test_ok
f82095c13c5404fc,AkkmFXfA3Xg,mom_real,mp3,test_ok
fac2c90e16bc4ba8,n0JEG_wf0pQ,mom_real,mp3,test_ok
22ae598001a5ea03,FxgENaGPh3Q,mom_real,mp3,test_ok
b3de7565ef8f90c0,Q3cFtBx4jRE,mom_real,mp3,test_ok
347a72afd979b5e7,ZVxohQ3hyUY,mom_real,mp3,test_ok
8cecb84ddede7eb6,5a8442i-X6A,mom_real,mp3,test_ok
9e187c43b7d8065d,1ASuwA-cACA,mom_real,mp3,purged_train_overlap
bd2913f2e3dbe03c,e8OVAi7fPxI,mom_real,mp3,test_ok
8e233bc4b1c2a4e0,nmLs-trfdhI,mom_real,mp3,test_ok
18e35005589dd64e,58nV83dsTLQ,mom_real,mp3,test_ok
613cafe891b9f501,IWrjShrhoc0,mom_real,mp3,test_ok
de620e6c9b6a9133,RpVgr3fTp58,mom_real,mp3,test_ok
16d19b03c773a668,W3_c4-4OMbM,mom_real,mp3,purged_train_overlap
d3784e5afba5b044,oS1NfjLkdSM,mom_real,mp3,test_ok
72f2325017597ba3,lMTx2doTuZw,mom_real,mp3,test_ok
ab5f164dad0c97c3,klVADgNcIQE,mom_real,mp3,test_ok
032ef77e2dc9c4ed,KvCYTZHbotg,mom_real,mp3,test_ok
d4e9a8ba56571f2c,mmOSv-PG0ow,mom_real,mp3,test_ok
0374d0c123919aec,Uj4JXpR1YPA,mom_real,mp3,test_ok
675f5be455759a39,RrI-3vt5VnE,mom_real,mp3,test_ok
c99156ac94d691c8,8BP3PTWSQp8,mom_real,mp3,test_ok
b6dc214288483faf,gVOzOLVw5Rg,mom_real,mp3,test_ok
6b6583477d6156e9,VFIkRrbPNeY,mom_real,mp3,test_ok
1ffb179e492c317f,-aCkP87toqg,mom_real,mp3,purged_train_overlap
16cb01af3a3ca657,FM8pLiOZ8qM,mom_real,mp3,test_ok
6400f8cfe89043fa,8JBNFoRv2UY,mom_real,mp3,test_ok
d6660a1e4afd3215,ecL6XCuO3Fw,mom_real,mp3,purged_train_overlap
e8c50f933418377c,Ks3DvusUsH8,mom_real,mp3,test_ok
9a17a93c0873be97,74LXx0wSqMI,mom_real,mp3,test_ok
e61bea8ebec5f821,k4V3Mo61fJM,mom_real,mp3,test_ok
388073237b7c4cf6,SBnDUq41lCg,mom_real,mp3,test_ok
18656486981cb6b3,Sjyv-d23_x8,mom_real,mp3,test_ok
cef0dd76a0438bbf,gTZf3F9wIXk,mom_real,mp3,test_ok
cf3717e6c5d3118f,mvJjmWTg7Qo,mom_real,mp3,test_ok
c00a0fa8523a4709,V7g8zhk5KZM,mom_real,mp3,test_ok
fb10b3bfab2316f9,_HTGor9YVLw,mom_real,mp3,test_ok
fd9365c9921f62b8,2QRM82nzWwc,mom_real,mp3,test_ok
57e594fddd93d4c3,d2lZlVmvtb0,mom_real,mp3,test_ok
94fa19b3a5dd76e5,RlwREmok31o,mom_real,mp3,test_ok
7bfd126760c150b1,Q_WvMyEWMIs,mom_real,mp3,test_ok
b286e2b04779f08c,nqfVoTMEosw,mom_real,mp3,test_ok
c001d790191ef31f,-kujDa4D4EQ,mom_real,mp3,purged_train_overlap
d79c34f7ec4e8abb,OB1aoelO_Ow,mom_real,mp3,test_ok
a3fd23bce7cfd2c3,FWW9YYTz5T8,mom_real,mp3,test_ok
3ec1ba5426ca64b9,UkwNK5CyYWg,mom_real,mp3,test_ok
8c5aa57336346cb1,RC_5d05OsJw,mom_real,mp3,test_ok
7a4fd9fdca220b1a,4nX90M71Yc0,mom_real,mp3,test_ok
82392ba3bb35b415,4U2nkgkUl20,mom_real,mp3,test_ok
9e275487949d8193,ddqE6_C1ElA,mom_real,mp3,test_ok
ba191e1d2c345cc1,ENYbgth44J8,mom_real,mp3,test_ok
844eb660b3c94a39,fVu2oSW3BjQ,mom_real,mp3,test_ok
d50457baf571c447,pwUW_O99HGQ,mom_real,mp3,test_ok
1a86e56fc75d1766,2Raf3NWSXsk,mom_real,mp3,test_ok
e699dbb2c1027038,WQg1KLKufqs,mom_real,mp3,test_ok
abe35751620cb812,OLr33BKumVE,mom_real,mp3,test_ok
f6819ff83150a5d8,5J0-75sOe7k,mom_real,mp3,test_ok
63cb9105b0732e91,E7DKXadPcf4,mom_real,mp3,test_ok
db3714c24d93a21a,qt8IUt-43Pg,mom_real,mp3,test_ok
fe671877ba20b7b9,gS4domW0_yQ,mom_real,mp3,test_ok
ae12f631b5bcdbc9,Ig3GLiPo9ks,mom_real,mp3,test_ok
86a122a818fee97c,CuH3A___UeU,mom_real,mp3,test_ok
a264e9edd950677f,QkGEfeha-q4,mom_real,mp3,test_ok
09ab7ddc52aeaaa7,Ardc3nrQMxw,mom_real,mp3,test_ok
abf6790dbdb7a563,K-JO39Hexfc,mom_real,mp3,test_ok
de25c8616aa50873,QVleIGiwnsE,mom_real,mp3,test_ok
c44551d8b4f7d305,3JaOVs9amMk,mom_real,mp3,test_ok
383f3bab24705d4d,4xym_XCfcnI,mom_real,mp3,test_ok
177194fb76a1a93f,AXviWiigEBE,mom_real,mp3,test_ok
f3d9d916e7bc40f8,fOhZx4U4A3s,mom_real,mp3,test_ok
6601fb32b6ea6bc8,UiBEFnGruoE,mom_real,mp3,test_ok
e425f7b1b30def21,pWWX0aUW_HY,mom_real,mp3,test_ok
417d9fef02a987f0,p5UXfcwZvsY,mom_real,mp3,test_ok
76f58ec8997b40f8,fhadDGg9HIU,mom_real,mp3,test_ok
23abdcd7fee3eb8a,YItyd2g1spk,mom_real,mp3,test_ok
bc6020f2564beebf,Ai8vHWxLnrw,mom_real,mp3,test_ok
e43594d20dde183f,VyromsMZw34,mom_real,mp3,test_ok
8378f49a3fb22455,cBwoVz8vcSk,mom_real,mp3,test_ok
8734bd9269dc3abe,ET29YYRqWDQ,mom_real,mp3,test_ok
69a2f0939ad595d7,ZmD6BKcg0Oc,mom_real,mp3,purged_train_overlap
a5856d03c523da90,QG67P9CtBdg,mom_real,mp3,test_ok
13945519531c1ff4,RvndGTU8C4U,mom_real,mp3,test_ok
d5b4ebd84715b3e4,5vheNbQlsyU,mom_real,mp3,test_ok
86c1a2babb6202d0,K82yszNIFyM,mom_real,mp3,test_ok
4039756c7dc86a05,es_rHRSHmDU,mom_real,mp3,test_ok
340f2ed267365411,KInGegPlt_8,mom_real,mp3,test_ok
0cc6f39c227c8e63,C4JGuZL4oKc,mom_real,mp3,test_ok
fa272555ab32e64f,TWgnSD27P5E,mom_real,mp3,test_ok
46d64d8b0371e061,SPD1vhQFcGY,mom_real,mp3,test_ok
a2892e9382320ddb,-nn-KGohD8g,mom_real,mp3,purged_train_overlap
f3338dca3ec9e01e,OIahc83Kvp4,mom_real,mp3,test_ok
10f2c2e7ea6c2660,26m0ny0Vy7I,mom_real,mp3,test_ok
7b17f1f66ac61528,0TUsv-99XE0,mom_real,mp3,test_ok
d02442a97b9a868b,cWE0sSZ9yLc,mom_real,mp3,test_ok
831831e040163fca,U0CSQNQT1S0,mom_real,mp3,test_ok
7dc82f4a72402f26,30CDHuiRCrc,mom_real,mp3,test_ok
4068b6a993168f88,o15iVZxXfJU,mom_real,mp3,test_ok
be9db5e6794d432f,hAHD6WQSBWo,mom_real,mp3,test_ok
d6a9b8d538c39c63,2SEg8gD8yn8,mom_real,mp3,test_ok
09a388b857506ca6,MELfk2hW8ig,mom_real,mp3,test_ok
2458133e23f1c7f2,MFyQK1IZJ1E,mom_real,mp3,test_ok
c147b329a57f3c3f,ZgbmDMNu42s,mom_real,mp3,test_ok
af14a467463a1952,cWkbUMQ4-88,mom_real,mp3,test_ok
814d8cc8089adecd,8N_Yro5QeCE,mom_real,mp3,test_ok
682f4b28e14e2efb,kDGey3jh2X0,mom_real,mp3,test_ok
d8ba408b70ff52b0,eCRYzmcH0N4,mom_real,mp3,test_ok
29a662b4c257e8ca,X7wnjDlzBE8,mom_real,mp3,test_ok
1520541cabcfc0d6,V9xjQqGdpT8,mom_real,mp3,test_ok
c3fd24f305a11458,XO0KY6Fry5M,mom_real,mp3,test_ok
b08b63e92e245f3e,izkqPdVAdL4,mom_real,mp3,test_ok
3ad0f66711a7845a,FPBe7B862xE,mom_real,mp3,test_ok
f75739f36740c6d8,QJxMcQXVCl0,mom_real,mp3,test_ok
b4288aa156a05133,WQ3hzgtN6Qc,mom_real,mp3,test_ok
92d92d30710a0f9c,4IJI6soiQhI,mom_real,mp3,test_ok
cfa76612b1a96696,nuOcm5GxX5w,mom_real,mp3,test_ok
ae8fa0e6afedc1ab,K3jK_k2zmVI,mom_real,mp3,test_ok
bb6065228635b45f,nbcXvlEa7Wk,mom_real,mp3,test_ok
945669d23601a32b,7A7er9r10_s,mom_real,mp3,test_ok
